month,day_of_month,hour,carbon_kg_kwh
9,23,21,0.2353
9,23,22,0.2295
9,23,23,0.2213
9,24,0,0.203
9,24,1,0.1904
9,24,2,0.1819
9,24,3,0.1674
9,24,4,0.1643
9,24,5,0.1593
9,24,6,0.1671
9,24,7,0.1698
9,24,8,0.1742
9,24,9,0.1844
9,24,10,0.189
9,24,11,0.1883
9,24,12,0.1879
9,24,13,0.1881
9,24,14,0.1913
9,24,15,0.1919
9,24,16,0.1945
9,24,17,0.1965
9,24,18,0.1992
9,24,19,0.2023
9,24,20,0.1995
9,24,21,0.187
9,24,22,0.1793
9,24,23,0.175
9,25,0,0.1595
9,25,1,0.151
9,25,2,0.1485
9,25,3,0.1466
9,25,4,0.1497
9,25,5,0.1455
9,25,6,0.148
9,25,7,0.147
9,25,8,0.1516
9,25,9,0.1548
9,25,10,0.1637
9,25,11,0.1629
9,25,12,0.1645
9,25,13,0.1656
9,25,14,0.1672
9,25,15,0.1733
9,25,16,0.1801
9,25,17,0.1875
9,25,18,0.1934
9,25,19,0.2011
9,25,20,0.1958
9,25,21,0.1821
9,25,22,0.1673
9,25,23,0.1659
9,26,0,0.1553
9,26,1,0.1517
9,26,2,0.1509
9,26,3,0.1492
9,26,4,0.1481
9,26,5,0.1653
9,26,6,0.1864
9,26,7,0.195
9,26,8,0.1968
9,26,9,0.1945
9,26,10,0.1943
9,26,11,0.1933
9,26,12,0.1971
9,26,13,0.1925
9,26,14,0.1946
9,26,15,0.1986
9,26,16,0.1996
9,26,17,0.1993
9,26,18,0.1942
9,26,19,0.2015
9,26,20,0.195
9,26,21,0.1948
9,26,22,0.1877
9,26,23,0.1714
9,27,0,0.1563
9,27,1,0.1676
9,27,2,0.1519
9,27,3,0.1471
9,27,4,0.1474
9,27,5,0.1562
9,27,6,0.1795
9,27,7,0.1905
9,27,8,0.1919
9,27,9,0.1882
9,27,10,0.1972
9,27,11,0.1957
9,27,12,0.1976
9,27,13,0.2003
9,27,14,0.2035
9,27,15,0.2059
9,27,16,0.2089
9,27,17,0.21
9,27,18,0.2042
9,27,19,0.2054
9,27,20,0.2053
9,27,21,0.1936
9,27,22,0.1795
9,27,23,0.173
9,28,0,0.1606
9,28,1,0.1514
9,28,2,0.1504
9,28,3,0.1527
9,28,4,0.1519
9,28,5,0.1534
9,28,6,0.1639
9,28,7,0.1785
9,28,8,0.191
9,28,9,0.1918
9,28,10,0.1957
9,28,11,0.2002
9,28,12,0.1978
9,28,13,0.1931
9,28,14,0.1931
9,28,15,0.1898
9,28,16,0.1904
9,28,17,0.1959
9,28,18,0.1966
9,28,19,0.1927
9,28,20,0.19
9,28,21,0.1881
9,28,22,0.1935
9,28,23,0.1874
9,29,0,0.1515
9,29,1,0.1435
9,29,2,0.1442
9,29,3,0.145
9,29,4,0.1463
9,29,5,0.1503
9,29,6,0.1672
9,29,7,0.1848
9,29,8,0.1873
9,29,9,0.188
9,29,10,0.1938
9,29,11,0.1955
9,29,12,0.1921
9,29,13,0.191
9,29,14,0.1886
9,29,15,0.1875
9,29,16,0.1851
9,29,17,0.1857
9,29,18,0.1836
9,29,19,0.1865
9,29,20,0.1849
9,29,21,0.1785
9,29,22,0.1685
9,29,23,0.1528
9,30,0,0.1415
9,30,1,0.1409
9,30,2,0.1426
9,30,3,0.1453
9,30,4,0.1521
9,30,5,0.1618
9,30,6,0.1747
9,30,7,0.1765
9,30,8,0.1838
9,30,9,0.1849
9,30,10,0.1882
9,30,11,0.188
9,30,12,0.1909
9,30,13,0.1885
9,30,14,0.1857
9,30,15,0.1866
9,30,16,0.1886
9,30,17,0.1929
9,30,18,0.1957
9,30,19,0.1909
9,30,20,0.1873
9,30,21,0.177
9,30,22,0.1627
9,30,23,0.1417
10,1,0,0.1302
10,1,1,0.1271
10,1,2,0.1295
10,1,3,0.13
10,1,4,0.1303
10,1,5,0.1301
10,1,6,0.1349
10,1,7,0.1364
10,1,8,0.1488
10,1,9,0.1592
10,1,10,0.1627
10,1,11,0.165
10,1,12,0.1656
10,1,13,0.1602
10,1,14,0.1592
10,1,15,0.1572
10,1,16,0.1582
10,1,17,0.1645
10,1,18,0.1667
10,1,19,0.1709
10,1,20,0.1637
10,1,21,0.1552
10,1,22,0.1508
10,1,23,0.1494
10,2,0,0.1431
10,2,1,0.1432
10,2,2,0.1394
10,2,3,0.1381
10,2,4,0.1397
10,2,5,0.1457
10,2,6,0.1503
10,2,7,0.1442
10,2,8,0.152
10,2,9,0.1606
10,2,10,0.1658
10,2,11,0.1655
10,2,12,0.1664
10,2,13,0.1686
10,2,14,0.1726
10,2,15,0.1734
10,2,16,0.174
10,2,17,0.1768
10,2,18,0.1796
10,2,19,0.1869
10,2,20,0.1852
10,2,21,0.1808
10,2,22,0.1662
10,2,23,0.1584
10,3,0,0.1484
10,3,1,0.1499
10,3,2,0.1426
10,3,3,0.1382
10,3,4,0.147
10,3,5,0.1564
10,3,6,0.1839
10,3,7,0.197
10,3,8,0.2052
10,3,9,0.2069
10,3,10,0.213
10,3,11,0.2148
10,3,12,0.2132
10,3,13,0.2142
10,3,14,0.2134
10,3,15,0.2142
10,3,16,0.2151
10,3,17,0.2177
10,3,18,0.2178
10,3,19,0.2157
10,3,20,0.218
10,3,21,0.2022
10,3,22,0.188
10,3,23,0.1769
10,4,0,0.1607
10,4,1,0.1568
10,4,2,0.1536
10,4,3,0.1554
10,4,4,0.1568
10,4,5,0.1657
10,4,6,0.1781
10,4,7,0.1967
10,4,8,0.2052
10,4,9,0.2016
10,4,10,0.204
10,4,11,0.2116
10,4,12,0.2021
10,4,13,0.2084
10,4,14,0.2115
10,4,15,0.2105
10,4,16,0.211
10,4,17,0.2163
10,4,18,0.205
10,4,19,0.2093
10,4,20,0.2081
10,4,21,0.1988
10,4,22,0.1837
10,4,23,0.1644
10,5,0,0.1622
10,5,1,0.1607
10,5,2,0.1595
10,5,3,0.1596
10,5,4,0.1647
10,5,5,0.1728
10,5,6,0.1843
10,5,7,0.1971
10,5,8,0.2019
10,5,9,0.2013
10,5,10,0.2036
10,5,11,0.2044
10,5,12,0.1983
10,5,13,0.2047
10,5,14,0.2049
10,5,15,0.2113
10,5,16,0.2073
10,5,17,0.2063
10,5,18,0.209
10,5,19,0.2085
10,5,20,0.207
10,5,21,0.1963
10,5,22,0.1746
10,5,23,0.1538
10,6,0,0.1387
10,6,1,0.1339
10,6,2,0.1314
10,6,3,0.1322
10,6,4,0.1372
10,6,5,0.1458
10,6,6,0.1739
10,6,7,0.1827
10,6,8,0.1965
10,6,9,0.1994
10,6,10,0.2047
10,6,11,0.2099
10,6,12,0.2078
10,6,13,0.2011
10,6,14,0.201
10,6,15,0.2018
10,6,16,0.2042
10,6,17,0.208
10,6,18,0.2105
10,6,19,0.2122
10,6,20,0.2148
10,6,21,0.2023
10,6,22,0.1903
10,6,23,0.1757
10,7,0,0.154
10,7,1,0.148
10,7,2,0.1489
10,7,3,0.1484
10,7,4,0.1456
10,7,5,0.1564
10,7,6,0.1793
10,7,7,0.1898
10,7,8,0.1932
10,7,9,0.1977
10,7,10,0.1985
10,7,11,0.2041
10,7,12,0.2076
10,7,13,0.2064
10,7,14,0.2092
10,7,15,0.2106
10,7,16,0.2088
10,7,17,0.2079
10,7,18,0.2106
10,7,19,0.2081
10,7,20,0.2023
10,7,21,0.1902
10,7,22,0.1721
10,7,23,0.1606
10,8,0,0.1522
10,8,1,0.1476
10,8,2,0.1441
10,8,3,0.1416
10,8,4,0.1427
10,8,5,0.1461
10,8,6,0.1466
10,8,7,0.1525
10,8,8,0.1627
10,8,9,0.1729
10,8,10,0.1751
10,8,11,0.179
10,8,12,0.1798
10,8,13,0.1782
10,8,14,0.1762
10,8,15,0.1798
10,8,16,0.1799
10,8,17,0.1808
10,8,18,0.1829
10,8,19,0.1857
10,8,20,0.1841
10,8,21,0.1752
10,8,22,0.1643
10,8,23,0.1618
10,9,0,0.1545
10,9,1,0.1523
10,9,2,0.1486
10,9,3,0.1486
10,9,4,0.1498
10,9,5,0.1509
10,9,6,0.1532
10,9,7,0.1506
10,9,8,0.1582
10,9,9,0.1643
10,9,10,0.1724
10,9,11,0.1783
10,9,12,0.1777
10,9,13,0.173
10,9,14,0.1726
10,9,15,0.1732
10,9,16,0.1754
10,9,17,0.1805
10,9,18,0.1819
10,9,19,0.1891
10,9,20,0.1861
10,9,21,0.1837
10,9,22,0.1693
10,9,23,0.1616
10,10,0,0.1472
10,10,1,0.1423
10,10,2,0.1456
10,10,3,0.149
10,10,4,0.1485
10,10,5,0.153
10,10,6,0.1715
10,10,7,0.1758
10,10,8,0.181
10,10,9,0.187
10,10,10,0.1916
10,10,11,0.1893
10,10,12,0.1858
10,10,13,0.1921
10,10,14,0.1895
10,10,15,0.1886
10,10,16,0.195
10,10,17,0.199
10,10,18,0.1998
10,10,19,0.2076
10,10,20,0.2046
10,10,21,0.1991
10,10,22,0.1841
10,10,23,0.1749
10,11,0,0.1652
10,11,1,0.1656
10,11,2,0.1626
10,11,3,0.163
10,11,4,0.1621
10,11,5,0.1729
10,11,6,0.1896
10,11,7,0.1994
10,11,8,0.2015
10,11,9,0.2033
10,11,10,0.1952
10,11,11,0.1955
10,11,12,0.193
10,11,13,0.1924
10,11,14,0.1961
10,11,15,0.1943
10,11,16,0.2027
10,11,17,0.2045
10,11,18,0.2057
10,11,19,0.2079
10,11,20,0.2006
10,11,21,0.1897
10,11,22,0.1799
10,11,23,0.1643
10,12,0,0.154
10,12,1,0.1496
10,12,2,0.1481
10,12,3,0.1452
10,12,4,0.1468
10,12,5,0.1563
10,12,6,0.1752
10,12,7,0.1883
10,12,8,0.1952
10,12,9,0.1938
10,12,10,0.1965
10,12,11,0.1977
10,12,12,0.196
10,12,13,0.1951
10,12,14,0.1942
10,12,15,0.1946
10,12,16,0.1978
10,12,17,0.2038
10,12,18,0.2057
10,12,19,0.2004
10,12,20,0.1995
10,12,21,0.1863
10,12,22,0.1703
10,12,23,0.158
10,13,0,0.1524
10,13,1,0.1491
10,13,2,0.1435
10,13,3,0.1435
10,13,4,0.1431
10,13,5,0.1515
10,13,6,0.1819
10,13,7,0.1882
10,13,8,0.194
10,13,9,0.1986
10,13,10,0.1967
10,13,11,0.1969
10,13,12,0.1961
10,13,13,0.1975
10,13,14,0.1983
10,13,15,0.197
10,13,16,0.1968
10,13,17,0.1987
10,13,18,0.2041
10,13,19,0.2038
10,13,20,0.201
10,13,21,0.2005
10,13,22,0.1909
10,13,23,0.1776
10,14,0,0.1699
10,14,1,0.1588
10,14,2,0.1566
10,14,3,0.1535
10,14,4,0.153
10,14,5,0.1715
10,14,6,0.1883
10,14,7,0.1884
10,14,8,0.1894
10,14,9,0.1917
10,14,10,0.1933
10,14,11,0.1907
10,14,12,0.1884
10,14,13,0.191
10,14,14,0.1919
10,14,15,0.1881
10,14,16,0.1845
10,14,17,0.1879
10,14,18,0.1958
10,14,19,0.1952
10,14,20,0.1953
10,14,21,0.1863
10,14,22,0.173
10,14,23,0.155
10,15,0,0.1477
10,15,1,0.1425
10,15,2,0.1383
10,15,3,0.1389
10,15,4,0.14
10,15,5,0.1494
10,15,6,0.1495
10,15,7,0.1546
10,15,8,0.1646
10,15,9,0.1671
10,15,10,0.1689
10,15,11,0.1673
10,15,12,0.1668
10,15,13,0.1583
10,15,14,0.1527
10,15,15,0.1516
10,15,16,0.1636
10,15,17,0.1716
10,15,18,0.1774
10,15,19,0.1802
10,15,20,0.1772
10,15,21,0.1721
10,15,22,0.156
10,15,23,0.1455
10,16,0,0.1343
10,16,1,0.1288
10,16,2,0.1281
10,16,3,0.1249
10,16,4,0.123
10,16,5,0.1268
10,16,6,0.13
10,16,7,0.1374
10,16,8,0.1464
10,16,9,0.1509
10,16,10,0.1518
10,16,11,0.1517
10,16,12,0.1501
10,16,13,0.1522
10,16,14,0.1523
10,16,15,0.1529
10,16,16,0.1583
10,16,17,0.1667
10,16,18,0.1727
10,16,19,0.1776
10,16,20,0.1795
10,16,21,0.1743
10,16,22,0.1625
10,16,23,0.1448
10,17,0,0.1467
10,17,1,0.1431
10,17,2,0.1435
10,17,3,0.1441
10,17,4,0.1463
10,17,5,0.1637
10,17,6,0.1856
10,17,7,0.1953
10,17,8,0.2035
10,17,9,0.2083
10,17,10,0.2101
10,17,11,0.2128
10,17,12,0.2121
10,17,13,0.2109
10,17,14,0.2103
10,17,15,0.2084
10,17,16,0.2105
10,17,17,0.211
10,17,18,0.2123
10,17,19,0.21
10,17,20,0.2096
10,17,21,0.2036
10,17,22,0.1915
10,17,23,0.1674
10,18,0,0.1562
10,18,1,0.155
10,18,2,0.1515
10,18,3,0.1535
10,18,4,0.1527
10,18,5,0.1638
10,18,6,0.1955
10,18,7,0.2022
10,18,8,0.2037
10,18,9,0.2049
10,18,10,0.2086
10,18,11,0.2118
10,18,12,0.2128
10,18,13,0.2159
10,18,14,0.2208
10,18,15,0.2217
10,18,16,0.2207
10,18,17,0.2186
10,18,18,0.2216
10,18,19,0.2249
10,18,20,0.2259
10,18,21,0.2183
10,18,22,0.205
10,18,23,0.1916
10,19,0,0.1796
10,19,1,0.172
10,19,2,0.1681
10,19,3,0.1733
10,19,4,0.1808
10,19,5,0.1936
10,19,6,0.2087
10,19,7,0.219
10,19,8,0.2241
10,19,9,0.2283
10,19,10,0.2307
10,19,11,0.23
10,19,12,0.2315
10,19,13,0.2363
10,19,14,0.2391
10,19,15,0.2423
10,19,16,0.2377
10,19,17,0.2414
10,19,18,0.2425
10,19,19,0.2442
10,19,20,0.243
10,19,21,0.2309
10,19,22,0.215
10,19,23,0.2064
10,20,0,0.1845
10,20,1,0.178
10,20,2,0.1743
10,20,3,0.1716
10,20,4,0.1751
10,20,5,0.184
10,20,6,0.1948
10,20,7,0.2063
10,20,8,0.2109
10,20,9,0.2152
10,20,10,0.2142
10,20,11,0.2157
10,20,12,0.2216
10,20,13,0.2198
10,20,14,0.2215
10,20,15,0.2239
10,20,16,0.2239
10,20,17,0.2258
10,20,18,0.2253
10,20,19,0.2286
10,20,20,0.2244
10,20,21,0.216
10,20,22,0.2039
10,20,23,0.1961
10,21,0,0.1746
10,21,1,0.17
10,21,2,0.1671
10,21,3,0.1673
10,21,4,0.167
10,21,5,0.1753
10,21,6,0.1998
10,21,7,0.2084
10,21,8,0.2136
10,21,9,0.2126
10,21,10,0.2139
10,21,11,0.217
10,21,12,0.2213
10,21,13,0.2254
10,21,14,0.226
10,21,15,0.2249
10,21,16,0.2216
10,21,17,0.2222
10,21,18,0.2202
10,21,19,0.2181
10,21,20,0.2138
10,21,21,0.2009
10,21,22,0.1942
10,21,23,0.1894
10,22,0,0.1717
10,22,1,0.1673
10,22,2,0.1519
10,22,3,0.1514
10,22,4,0.153
10,22,5,0.1539
10,22,6,0.1611
10,22,7,0.1633
10,22,8,0.1692
10,22,9,0.1699
10,22,10,0.171
10,22,11,0.1704
10,22,12,0.1713
10,22,13,0.171
10,22,14,0.1731
10,22,15,0.1703
10,22,16,0.1682
10,22,17,0.1663
10,22,18,0.1688
10,22,19,0.1662
10,22,20,0.1597
10,22,21,0.1558
10,22,22,0.1441
10,22,23,0.1338
10,23,0,0.1188
10,23,1,0.1208
10,23,2,0.1173
10,23,3,0.12
10,23,4,0.1238
10,23,5,0.1242
10,23,6,0.1311
10,23,7,0.1374
10,23,8,0.1399
10,23,9,0.139
10,23,10,0.1365
10,23,11,0.1349
10,23,12,0.1335
10,23,13,0.1327
10,23,14,0.1323
10,23,15,0.1354
10,23,16,0.1368
10,23,17,0.1423
10,23,18,0.1542
10,23,19,0.1648
10,23,20,0.1651
10,23,21,0.1661
10,23,22,0.1495
10,23,23,0.1428
10,24,0,0.1337
10,24,1,0.1343
10,24,2,0.1374
10,24,3,0.1376
10,24,4,0.1416
10,24,5,0.1454
10,24,6,0.1606
10,24,7,0.1699
10,24,8,0.1715
10,24,9,0.1729
10,24,10,0.1689
10,24,11,0.1692
10,24,12,0.1705
10,24,13,0.1667
10,24,14,0.1664
10,24,15,0.1663
10,24,16,0.1669
10,24,17,0.1705
10,24,18,0.1777
10,24,19,0.1811
10,24,20,0.1738
10,24,21,0.1661
10,24,22,0.1508
10,24,23,0.1457
10,25,0,0.135
10,25,1,0.1309
10,25,2,0.1312
10,25,3,0.1299
10,25,4,0.1327
10,25,5,0.1422
10,25,6,0.1598
10,25,7,0.1726
10,25,8,0.1761
10,25,9,0.174
10,25,10,0.1804
10,25,11,0.1737
10,25,12,0.1733
10,25,13,0.1734
10,25,14,0.1703
10,25,15,0.1683
10,25,16,0.1744
10,25,17,0.1745
10,25,18,0.1809
10,25,19,0.1799
10,25,20,0.1822
10,25,21,0.1763
10,25,22,0.1697
10,25,23,0.164
10,26,0,0.1465
10,26,1,0.1413
10,26,2,0.1377
10,26,3,0.1389
10,26,4,0.1425
10,26,5,0.1483
10,26,6,0.1689
10,26,7,0.178
10,26,8,0.1785
10,26,9,0.1783
10,26,10,0.1831
10,26,11,0.1871
10,26,12,0.1809
10,26,13,0.182
10,26,14,0.1816
10,26,15,0.1804
10,26,16,0.181
10,26,17,0.1834
10,26,18,0.1871
10,26,19,0.1921
10,26,20,0.1944
10,26,21,0.1887
10,26,22,0.1698
10,26,23,0.1596
10,27,0,0.144
10,27,1,0.1405
10,27,2,0.1426
10,27,3,0.1418
10,27,4,0.1398
10,27,5,0.1503
10,27,6,0.175
10,27,7,0.1772
10,27,8,0.178
10,27,9,0.1814
10,27,10,0.1821
10,27,11,0.1821
10,27,12,0.1813
10,27,13,0.1805
10,27,14,0.1792
10,27,15,0.1765
10,27,16,0.1735
10,27,17,0.1773
10,27,18,0.1813
10,27,19,0.1919
10,27,20,0.1783
10,27,21,0.1655
10,27,22,0.1511
10,27,23,0.1487
10,28,0,0.1418
10,28,1,0.1406
10,28,2,0.1388
10,28,3,0.1392
10,28,4,0.1336
10,28,5,0.1459
10,28,6,0.1634
10,28,7,0.1693
10,28,8,0.1696
10,28,9,0.1689
10,28,10,0.1776
10,28,11,0.1739
10,28,12,0.1715
10,28,13,0.1697
10,28,14,0.1687
10,28,15,0.1728
10,28,16,0.1758
10,28,17,0.1792
10,28,18,0.1849
10,28,19,0.1856
10,28,20,0.1795
10,28,21,0.164
10,28,22,0.1507
10,28,23,0.1484
10,29,0,0.1405
10,29,1,0.134
10,29,2,0.1316
10,29,3,0.1277
10,29,4,0.1239
10,29,5,0.127
10,29,6,0.1259
10,29,7,0.1324
10,29,8,0.1349
10,29,9,0.1433
10,29,10,0.1442
10,29,11,0.1426
10,29,12,0.1413
10,29,13,0.1372
10,29,14,0.1336
10,29,15,0.1319
10,29,16,0.1307
10,29,17,0.1366
10,29,18,0.1457
10,29,19,0.1435
10,29,20,0.1396
10,29,21,0.1383
10,29,22,0.133
10,29,23,0.1353
10,30,0,0.1252
10,30,1,0.1239
10,30,2,0.1224
10,30,3,0.1248
10,30,4,0.1311
10,30,5,0.1239
10,30,6,0.1242
10,30,7,0.1231
10,30,8,0.1285
10,30,9,0.1398
10,30,10,0.1443
10,30,11,0.1477
10,30,12,0.1479
10,30,13,0.1527
10,30,14,0.1554
10,30,15,0.1541
10,30,16,0.1604
10,30,17,0.1694
10,30,18,0.1835
10,30,19,0.172
10,30,20,0.1632
10,30,21,0.1566
10,30,22,0.1444
10,30,23,0.1441
10,31,0,0.1366
10,31,1,0.1348
10,31,2,0.1342
10,31,3,0.1314
10,31,4,0.1334
10,31,5,0.1458
10,31,6,0.1701
10,31,7,0.181
10,31,8,0.1819
10,31,9,0.1806
10,31,10,0.179
10,31,11,0.1802
10,31,12,0.1786
10,31,13,0.178
10,31,14,0.1712
10,31,15,0.1691
10,31,16,0.1767
10,31,17,0.1814
10,31,18,0.1829
10,31,19,0.1837
10,31,20,0.1789
10,31,21,0.1726
10,31,22,0.1495
10,31,23,0.1421
11,1,0,0.1393
11,1,1,0.1347
11,1,2,0.1346
11,1,3,0.1349
11,1,4,0.1349
11,1,5,0.1445
11,1,6,0.1577
11,1,7,0.1653
11,1,8,0.1693
11,1,9,0.1693
11,1,10,0.174
11,1,11,0.1694
11,1,12,0.1626
11,1,13,0.163
11,1,14,0.1631
11,1,15,0.1593
11,1,16,0.1617
11,1,17,0.1661
11,1,18,0.1744
11,1,19,0.1775
11,1,20,0.1655
11,1,21,0.1567
11,1,22,0.1418
11,1,23,0.1411
11,2,0,0.1363
11,2,1,0.1384
11,2,2,0.1378
11,2,3,0.1374
11,2,4,0.1403
11,2,5,0.1451
11,2,6,0.1626
11,2,7,0.1751
11,2,8,0.1707
11,2,9,0.1704
11,2,10,0.1728
11,2,11,0.1639
11,2,12,0.1646
11,2,13,0.1674
11,2,14,0.1717
11,2,15,0.1712
11,2,16,0.1783
11,2,17,0.1769
11,2,18,0.1862
11,2,19,0.1825
11,2,20,0.1777
11,2,21,0.1686
11,2,22,0.1544
11,2,23,0.1525
11,3,0,0.1453
11,3,1,0.1423
11,3,2,0.1363
11,3,3,0.1361
11,3,4,0.1342
11,3,5,0.1468
11,3,6,0.162
11,3,7,0.1646
11,3,8,0.1664
11,3,9,0.1702
11,3,10,0.1715
11,3,11,0.1666
11,3,12,0.1615
11,3,13,0.163
11,3,14,0.1628
11,3,15,0.1631
11,3,16,0.1706
11,3,17,0.1709
11,3,18,0.1728
11,3,19,0.1731
11,3,20,0.169
11,3,21,0.16
11,3,22,0.1423
11,3,23,0.1438
11,4,0,0.1339
11,4,1,0.1333
11,4,2,0.1345
11,4,3,0.1328
11,4,4,0.1339
11,4,5,0.148
11,4,6,0.1596
11,4,7,0.1639
11,4,8,0.1633
11,4,9,0.1607
11,4,10,0.1593
11,4,11,0.1594
11,4,12,0.1528
11,4,13,0.152
11,4,14,0.1537
11,4,15,0.1512
11,4,16,0.1531
11,4,17,0.1561
11,4,18,0.1601
11,4,19,0.161
11,4,20,0.1549
11,4,21,0.1456
11,4,22,0.1382
11,4,23,0.1394
11,5,0,0.1334
11,5,1,0.1318
11,5,2,0.1312
11,5,3,0.1294
11,5,4,0.1294
11,5,5,0.1317
11,5,6,0.1317
11,5,7,0.1351
11,5,8,0.1421
11,5,9,0.1486
11,5,10,0.1504
11,5,11,0.1464
11,5,12,0.1439
11,5,13,0.1422
11,5,14,0.1374
11,5,15,0.1379
11,5,16,0.1386
11,5,17,0.1403
11,5,18,0.1523
11,5,19,0.1575
11,5,20,0.1512
11,5,21,0.1457
11,5,22,0.1396
11,5,23,0.1292
11,6,0,0.1201
11,6,1,0.1155
11,6,2,0.1129
11,6,3,0.1115
11,6,4,0.1132
11,6,5,0.1153
11,6,6,0.1207
11,6,7,0.1167
11,6,8,0.1155
11,6,9,0.1221
11,6,10,0.1272
11,6,11,0.1255
11,6,12,0.1258
11,6,13,0.1286
11,6,14,0.1347
11,6,15,0.1398
11,6,16,0.1475
11,6,17,0.1591
11,6,18,0.1674
11,6,19,0.1652
11,6,20,0.1604
11,6,21,0.1564
11,6,22,0.1393
11,6,23,0.1363
11,7,0,0.1407
11,7,1,0.1427
11,7,2,0.1452
11,7,3,0.1466
11,7,4,0.1522
11,7,5,0.1618
11,7,6,0.178
11,7,7,0.1821
11,7,8,0.1796
11,7,9,0.1811
11,7,10,0.175
11,7,11,0.1745
11,7,12,0.173
11,7,13,0.1699
11,7,14,0.1675
11,7,15,0.1741
11,7,16,0.1765
11,7,17,0.1853
11,7,18,0.1898
11,7,19,0.1846
11,7,20,0.1761
11,7,21,0.1674
11,7,22,0.1581
11,7,23,0.1539
11,8,0,0.147
11,8,1,0.142
11,8,2,0.1398
11,8,3,0.1394
11,8,4,0.1389
11,8,5,0.1518
11,8,6,0.1689
11,8,7,0.1726
11,8,8,0.1748
11,8,9,0.1765
11,8,10,0.1706
11,8,11,0.1629
11,8,12,0.1591
11,8,13,0.1658
11,8,14,0.1712
11,8,15,0.1728
11,8,16,0.1758
11,8,17,0.181
11,8,18,0.1789
11,8,19,0.1805
11,8,20,0.1728
11,8,21,0.1656
11,8,22,0.1564
11,8,23,0.1537
11,9,0,0.1551
11,9,1,0.1591
11,9,2,0.1515
11,9,3,0.1506
11,9,4,0.1468
11,9,5,0.1518
11,9,6,0.1682
11,9,7,0.1786
11,9,8,0.1662
11,9,9,0.1634
11,9,10,0.1668
11,9,11,0.1712
11,9,12,0.1695
11,9,13,0.1701
11,9,14,0.1715
11,9,15,0.1773
11,9,16,0.1831
11,9,17,0.1912
11,9,18,0.1856
11,9,19,0.1823
11,9,20,0.1798
11,9,21,0.1664
11,9,22,0.1526
11,9,23,0.1554
11,10,0,0.1559
11,10,1,0.1497
11,10,2,0.1447
11,10,3,0.1429
11,10,4,0.1388
11,10,5,0.1458
11,10,6,0.1652
11,10,7,0.1709
11,10,8,0.172
11,10,9,0.169
11,10,10,0.1646
11,10,11,0.1592
11,10,12,0.1581
11,10,13,0.157
11,10,14,0.1591
11,10,15,0.1592
11,10,16,0.1647
11,10,17,0.173
11,10,18,0.1729
11,10,19,0.1708
11,10,20,0.163
11,10,21,0.152
11,10,22,0.133
11,10,23,0.1237
11,11,0,0.1242
11,11,1,0.1245
11,11,2,0.1279
11,11,3,0.1286
11,11,4,0.1264
11,11,5,0.1342
11,11,6,0.1378
11,11,7,0.137
11,11,8,0.1458
11,11,9,0.1457
11,11,10,0.1505
11,11,11,0.154
11,11,12,0.157
11,11,13,0.1567
11,11,14,0.1579
11,11,15,0.1603
11,11,16,0.163
11,11,17,0.1754
11,11,18,0.176
11,11,19,0.1719
11,11,20,0.1654
11,11,21,0.1571
11,11,22,0.1459
11,11,23,0.1451
11,12,0,0.1339
11,12,1,0.128
11,12,2,0.1333
11,12,3,0.1358
11,12,4,0.1394
11,12,5,0.1417
11,12,6,0.1421
11,12,7,0.1458
11,12,8,0.146
11,12,9,0.1402
11,12,10,0.1353
11,12,11,0.1347
11,12,12,0.1356
11,12,13,0.135
11,12,14,0.1344
11,12,15,0.1333
11,12,16,0.1416
11,12,17,0.1522
11,12,18,0.1512
11,12,19,0.1469
11,12,20,0.1395
11,12,21,0.1309
11,12,22,0.121
11,12,23,0.1297
11,13,0,0.1248
11,13,1,0.1256
11,13,2,0.1253
11,13,3,0.1266
11,13,4,0.1279
11,13,5,0.1262
11,13,6,0.1268
11,13,7,0.1231
11,13,8,0.1204
11,13,9,0.1197
11,13,10,0.1158
11,13,11,0.119
11,13,12,0.119
11,13,13,0.12
11,13,14,0.1262
11,13,15,0.1336
11,13,16,0.1424
11,13,17,0.1553
11,13,18,0.1514
11,13,19,0.1441
11,13,20,0.1344
11,13,21,0.1315
11,13,22,0.1302
11,13,23,0.1265
11,14,0,0.1306
11,14,1,0.1331
11,14,2,0.1334
11,14,3,0.1318
11,14,4,0.1308
11,14,5,0.1339
11,14,6,0.1519
11,14,7,0.1569
11,14,8,0.1618
11,14,9,0.1668
11,14,10,0.1637
11,14,11,0.1641
11,14,12,0.1675
11,14,13,0.1679
11,14,14,0.1672
11,14,15,0.1712
11,14,16,0.1783
11,14,17,0.1858
11,14,18,0.1831
11,14,19,0.1816
11,14,20,0.175
11,14,21,0.1714
11,14,22,0.1544
11,14,23,0.144
11,15,0,0.1423
11,15,1,0.1416
11,15,2,0.143
11,15,3,0.1468
11,15,4,0.1491
11,15,5,0.1533
11,15,6,0.1705
11,15,7,0.1764
11,15,8,0.1808
11,15,9,0.1824
11,15,10,0.1828
11,15,11,0.1839
11,15,12,0.1834
11,15,13,0.1824
11,15,14,0.1824
11,15,15,0.1845
11,15,16,0.1825
11,15,17,0.1914
11,15,18,0.1849
11,15,19,0.1856
11,15,20,0.1801
11,15,21,0.178
11,15,22,0.1556
11,15,23,0.1449
11,16,0,0.1406
11,16,1,0.1407
11,16,2,0.1387
11,16,3,0.1373
11,16,4,0.1363
11,16,5,0.1512
11,16,6,0.1684
11,16,7,0.1759
