month,day_of_month,hour,solar_kw
1,1,0,0.0
1,1,1,0.0
1,1,2,0.0
1,1,3,0.0
1,1,4,0.0
1,1,5,0.0
1,1,6,0.0
1,1,7,0.74
1,1,8,7.47
1,1,9,16.32
1,1,10,24.2
1,1,11,28.07
1,1,12,26.24
1,1,13,20.24
1,1,14,13.54
1,1,15,7.98
1,1,16,1.16
1,1,17,0.0
1,1,18,0.0
1,1,19,0.0
1,1,20,0.0
1,1,21,0.0
1,1,22,0.0
1,1,23,0.0
1,2,0,0.0
1,2,1,0.0
1,2,2,0.0
1,2,3,0.0
1,2,4,0.0
1,2,5,0.0
1,2,6,0.0
1,2,7,1.4
1,2,8,13.57
1,2,9,27.94
1,2,10,39.91
1,2,11,48.53
1,2,12,52.96
1,2,13,45.76
1,2,14,33.31
1,2,15,17.04
1,2,16,1.88
1,2,17,0.0
1,2,18,0.0
1,2,19,0.0
1,2,20,0.0
1,2,21,0.0
1,2,22,0.0
1,2,23,0.0
1,3,0,0.0
1,3,1,0.0
1,3,2,0.0
1,3,3,0.0
1,3,4,0.0
1,3,5,0.0
1,3,6,0.0
1,3,7,1.55
1,3,8,16.4
1,3,9,33.69
1,3,10,46.55
1,3,11,53.93
1,3,12,50.21
1,3,13,39.13
1,3,14,29.07
1,3,15,15.15
1,3,16,1.95
1,3,17,0.0
1,3,18,0.0
1,3,19,0.0
1,3,20,0.0
1,3,21,0.0
1,3,22,0.0
1,3,23,0.0
1,4,0,0.0
1,4,1,0.0
1,4,2,0.0
1,4,3,0.0
1,4,4,0.0
1,4,5,0.0
1,4,6,0.0
1,4,7,1.66
1,4,8,17.39
1,4,9,35.52
1,4,10,48.9
1,4,11,56.46
1,4,12,56.9
1,4,13,50.62
1,4,14,37.42
1,4,15,19.53
1,4,16,2.48
1,4,17,0.0
1,4,18,0.0
1,4,19,0.0
1,4,20,0.0
1,4,21,0.0
1,4,22,0.0
1,4,23,0.0
1,5,0,0.0
1,5,1,0.0
1,5,2,0.0
1,5,3,0.0
1,5,4,0.0
1,5,5,0.0
1,5,6,0.0
1,5,7,1.87
1,5,8,18.7
1,5,9,37.28
1,5,10,50.83
1,5,11,58.25
1,5,12,58.15
1,5,13,49.9
1,5,14,37.52
1,5,15,20.23
1,5,16,2.75
1,5,17,0.0
1,5,18,0.0
1,5,19,0.0
1,5,20,0.0
1,5,21,0.0
1,5,22,0.0
1,5,23,0.0
1,6,0,0.0
1,6,1,0.0
1,6,2,0.0
1,6,3,0.0
1,6,4,0.0
1,6,5,0.0
1,6,6,0.0
1,6,7,1.91
1,6,8,18.62
1,6,9,37.12
1,6,10,51.15
1,6,11,59.06
1,6,12,59.55
1,6,13,52.95
1,6,14,39.42
1,6,15,20.99
1,6,16,2.94
1,6,17,0.0
1,6,18,0.0
1,6,19,0.0
1,6,20,0.0
1,6,21,0.0
1,6,22,0.0
1,6,23,0.0
1,7,0,0.0
1,7,1,0.0
1,7,2,0.0
1,7,3,0.0
1,7,4,0.0
1,7,5,0.0
1,7,6,0.0
1,7,7,1.59
1,7,8,13.54
1,7,9,26.05
1,7,10,35.12
1,7,11,38.78
1,7,12,39.12
1,7,13,35.15
1,7,14,26.04
1,7,15,13.79
1,7,16,2.16
1,7,17,0.0
1,7,18,0.0
1,7,19,0.0
1,7,20,0.0
1,7,21,0.0
1,7,22,0.0
1,7,23,0.0
1,8,0,0.0
1,8,1,0.0
1,8,2,0.0
1,8,3,0.0
1,8,4,0.0
1,8,5,0.0
1,8,6,0.0
1,8,7,0.91
1,8,8,9.85
1,8,9,20.2
1,8,10,28.22
1,8,11,30.13
1,8,12,30.9
1,8,13,26.53
1,8,14,18.35
1,8,15,9.24
1,8,16,1.21
1,8,17,0.0
1,8,18,0.0
1,8,19,0.0
1,8,20,0.0
1,8,21,0.0
1,8,22,0.0
1,8,23,0.0
1,9,0,0.0
1,9,1,0.0
1,9,2,0.0
1,9,3,0.0
1,9,4,0.0
1,9,5,0.0
1,9,6,0.0
1,9,7,1.17
1,9,8,10.02
1,9,9,17.57
1,9,10,16.48
1,9,11,23.24
1,9,12,23.66
1,9,13,21.14
1,9,14,15.33
1,9,15,8.0
1,9,16,1.08
1,9,17,0.0
1,9,18,0.0
1,9,19,0.0
1,9,20,0.0
1,9,21,0.0
1,9,22,0.0
1,9,23,0.0
1,10,0,0.0
1,10,1,0.0
1,10,2,0.0
1,10,3,0.0
1,10,4,0.0
1,10,5,0.0
1,10,6,0.0
1,10,7,0.49
1,10,8,4.07
1,10,9,8.73
1,10,10,9.72
1,10,11,17.43
1,10,12,21.66
1,10,13,22.74
1,10,14,19.94
1,10,15,10.86
1,10,16,1.85
1,10,17,0.0
1,10,18,0.0
1,10,19,0.0
1,10,20,0.0
1,10,21,0.0
1,10,22,0.0
1,10,23,0.0
1,11,0,0.0
1,11,1,0.0
1,11,2,0.0
1,11,3,0.0
1,11,4,0.0
1,11,5,0.0
1,11,6,0.0
1,11,7,1.99
1,11,8,18.97
1,11,9,37.63
1,11,10,51.73
1,11,11,59.43
1,11,12,60.06
1,11,13,53.39
1,11,14,40.27
1,11,15,22.31
1,11,16,3.79
1,11,17,0.0
1,11,18,0.0
1,11,19,0.0
1,11,20,0.0
1,11,21,0.0
1,11,22,0.0
1,11,23,0.0
1,12,0,0.0
1,12,1,0.0
1,12,2,0.0
1,12,3,0.0
1,12,4,0.0
1,12,5,0.0
1,12,6,0.0
1,12,7,1.24
1,12,8,10.57
1,12,9,21.17
1,12,10,30.35
1,12,11,35.86
1,12,12,32.83
1,12,13,26.72
1,12,14,18.77
1,12,15,11.23
1,12,16,2.13
1,12,17,0.0
1,12,18,0.0
1,12,19,0.0
1,12,20,0.0
1,12,21,0.0
1,12,22,0.0
1,12,23,0.0
1,13,0,0.0
1,13,1,0.0
1,13,2,0.0
1,13,3,0.0
1,13,4,0.0
1,13,5,0.0
1,13,6,0.0
1,13,7,1.95
1,13,8,17.79
1,13,9,36.13
1,13,10,50.08
1,13,11,55.35
1,13,12,55.68
1,13,13,52.67
1,13,14,38.92
1,13,15,21.42
1,13,16,3.75
1,13,17,0.0
1,13,18,0.0
1,13,19,0.0
1,13,20,0.0
1,13,21,0.0
1,13,22,0.0
1,13,23,0.0
1,14,0,0.0
1,14,1,0.0
1,14,2,0.0
1,14,3,0.0
1,14,4,0.0
1,14,5,0.0
1,14,6,0.0
1,14,7,1.19
1,14,8,13.17
1,14,9,28.93
1,14,10,40.03
1,14,11,46.02
1,14,12,32.02
1,14,13,27.89
1,14,14,20.75
1,14,15,12.07
1,14,16,2.19
1,14,17,0.0
1,14,18,0.0
1,14,19,0.0
1,14,20,0.0
1,14,21,0.0
1,14,22,0.0
1,14,23,0.0
1,15,0,0.0
1,15,1,0.0
1,15,2,0.0
1,15,3,0.0
1,15,4,0.0
1,15,5,0.0
1,15,6,0.0
1,15,7,1.34
1,15,8,12.3
1,15,9,26.41
1,15,10,36.2
1,15,11,38.33
1,15,12,35.99
1,15,13,28.73
1,15,14,20.9
1,15,15,10.91
1,15,16,1.94
1,15,17,0.0
1,15,18,0.0
1,15,19,0.0
1,15,20,0.0
1,15,21,0.0
1,15,22,0.0
1,15,23,0.0
1,16,0,0.0
1,16,1,0.0
1,16,2,0.0
1,16,3,0.0
1,16,4,0.0
1,16,5,0.0
1,16,6,0.0
1,16,7,1.33
1,16,8,14.62
1,16,9,29.98
1,16,10,41.15
1,16,11,49.75
1,16,12,38.65
1,16,13,33.68
1,16,14,25.51
1,16,15,14.34
1,16,16,2.48
1,16,17,0.0
1,16,18,0.0
1,16,19,0.0
1,16,20,0.0
1,16,21,0.0
1,16,22,0.0
1,16,23,0.0
1,17,0,0.0
1,17,1,0.0
1,17,2,0.0
1,17,3,0.0
1,17,4,0.0
1,17,5,0.0
1,17,6,0.0
1,17,7,1.16
1,17,8,8.84
1,17,9,17.61
1,17,10,14.84
1,17,11,9.14
1,17,12,12.65
1,17,13,6.92
1,17,14,13.16
1,17,15,8.41
1,17,16,1.98
1,17,17,0.0
1,17,18,0.0
1,17,19,0.0
1,17,20,0.0
1,17,21,0.0
1,17,22,0.0
1,17,23,0.0
1,18,0,0.0
1,18,1,0.0
1,18,2,0.0
1,18,3,0.0
1,18,4,0.0
1,18,5,0.0
1,18,6,0.0
1,18,7,1.97
1,18,8,17.5
1,18,9,35.37
1,18,10,49.65
1,18,11,53.94
1,18,12,55.05
1,18,13,48.43
1,18,14,37.72
1,18,15,22.23
1,18,16,4.88
1,18,17,0.0
1,18,18,0.0
1,18,19,0.0
1,18,20,0.0
1,18,21,0.0
1,18,22,0.0
1,18,23,0.0
1,19,0,0.0
1,19,1,0.0
1,19,2,0.0
1,19,3,0.0
1,19,4,0.0
1,19,5,0.0
1,19,6,0.0
1,19,7,2.16
1,19,8,18.97
1,19,9,38.21
1,19,10,51.64
1,19,11,60.25
1,19,12,61.1
1,19,13,55.97
1,19,14,42.67
1,19,15,24.44
1,19,16,5.59
1,19,17,0.0
1,19,18,0.0
1,19,19,0.0
1,19,20,0.0
1,19,21,0.0
1,19,22,0.0
1,19,23,0.0
1,20,0,0.0
1,20,1,0.0
1,20,2,0.0
1,20,3,0.0
1,20,4,0.0
1,20,5,0.0
1,20,6,0.0
1,20,7,2.08
1,20,8,16.2
1,20,9,32.1
1,20,10,45.82
1,20,11,54.66
1,20,12,57.79
1,20,13,38.38
1,20,14,28.4
1,20,15,16.38
1,20,16,3.67
1,20,17,0.0
1,20,18,0.0
1,20,19,0.0
1,20,20,0.0
1,20,21,0.0
1,20,22,0.0
1,20,23,0.0
1,21,0,0.0
1,21,1,0.0
1,21,2,0.0
1,21,3,0.0
1,21,4,0.0
1,21,5,0.0
1,21,6,0.0
1,21,7,2.3
1,21,8,18.57
1,21,9,35.65
1,21,10,49.08
1,21,11,56.71
1,21,12,55.07
1,21,13,48.96
1,21,14,39.55
1,21,15,24.13
1,21,16,6.29
1,21,17,0.0
1,21,18,0.0
1,21,19,0.0
1,21,20,0.0
1,21,21,0.0
1,21,22,0.0
1,21,23,0.0
1,22,0,0.0
1,22,1,0.0
1,22,2,0.0
1,22,3,0.0
1,22,4,0.0
1,22,5,0.0
1,22,6,0.0
1,22,7,2.26
1,22,8,14.68
1,22,9,27.94
1,22,10,35.25
1,22,11,41.14
1,22,12,41.46
1,22,13,16.59
1,22,14,16.06
1,22,15,8.65
1,22,16,1.97
1,22,17,0.0
1,22,18,0.0
1,22,19,0.0
1,22,20,0.0
1,22,21,0.0
1,22,22,0.0
1,22,23,0.0
1,23,0,0.0
1,23,1,0.0
1,23,2,0.0
1,23,3,0.0
1,23,4,0.0
1,23,5,0.0
1,23,6,0.0
1,23,7,0.69
1,23,8,4.14
1,23,9,8.05
1,23,10,10.59
1,23,11,8.06
1,23,12,7.39
1,23,13,10.65
1,23,14,8.58
1,23,15,5.69
1,23,16,1.37
1,23,17,0.0
1,23,18,0.0
1,23,19,0.0
1,23,20,0.0
1,23,21,0.0
1,23,22,0.0
1,23,23,0.0
1,24,0,0.0
1,24,1,0.0
1,24,2,0.0
1,24,3,0.0
1,24,4,0.0
1,24,5,0.0
1,24,6,0.0
1,24,7,2.79
1,24,8,19.21
1,24,9,37.87
1,24,10,56.22
1,24,11,65.09
1,24,12,62.88
1,24,13,59.58
1,24,14,46.3
1,24,15,24.79
1,24,16,7.45
1,24,17,0.0
1,24,18,0.0
1,24,19,0.0
1,24,20,0.0
1,24,21,0.0
1,24,22,0.0
1,24,23,0.0
1,25,0,0.0
1,25,1,0.0
1,25,2,0.0
1,25,3,0.0
1,25,4,0.0
1,25,5,0.0
1,25,6,0.0
1,25,7,2.47
1,25,8,14.63
1,25,9,30.04
1,25,10,40.63
1,25,11,42.59
1,25,12,36.78
1,25,13,42.13
1,25,14,32.19
1,25,15,16.31
1,25,16,4.62
1,25,17,0.0
1,25,18,0.0
1,25,19,0.0
1,25,20,0.0
1,25,21,0.0
1,25,22,0.0
1,25,23,0.0
1,26,0,0.0
1,26,1,0.0
1,26,2,0.0
1,26,3,0.0
1,26,4,0.0
1,26,5,0.0
1,26,6,0.0
1,26,7,1.51
1,26,8,9.75
1,26,9,18.45
1,26,10,26.24
1,26,11,41.11
1,26,12,37.34
1,26,13,32.81
1,26,14,24.19
1,26,15,14.42
1,26,16,3.77
1,26,17,0.0
1,26,18,0.0
1,26,19,0.0
1,26,20,0.0
1,26,21,0.0
1,26,22,0.0
1,26,23,0.0
1,27,0,0.0
1,27,1,0.0
1,27,2,0.0
1,27,3,0.0
1,27,4,0.0
1,27,5,0.0
1,27,6,0.0
1,27,7,1.49
1,27,8,11.56
1,27,9,27.27
1,27,10,42.81
1,27,11,53.28
1,27,12,60.16
1,27,13,51.17
1,27,14,39.17
1,27,15,22.13
1,27,16,6.71
1,27,17,0.0
1,27,18,0.0
1,27,19,0.0
1,27,20,0.0
1,27,21,0.0
1,27,22,0.0
1,27,23,0.0
1,28,0,0.0
1,28,1,0.0
1,28,2,0.0
1,28,3,0.0
1,28,4,0.0
1,28,5,0.0
1,28,6,0.0
1,28,7,3.04
1,28,8,20.97
1,28,9,40.66
1,28,10,55.54
1,28,11,63.95
1,28,12,65.92
1,28,13,58.81
1,28,14,43.4
1,28,15,22.5
1,28,16,6.06
1,28,17,0.0
1,28,18,0.0
1,28,19,0.0
1,28,20,0.0
1,28,21,0.0
1,28,22,0.0
1,28,23,0.0
1,29,0,0.0
1,29,1,0.0
1,29,2,0.0
1,29,3,0.0
1,29,4,0.0
1,29,5,0.0
1,29,6,0.0
1,29,7,1.98
1,29,8,10.45
1,29,9,18.87
1,29,10,21.18
1,29,11,24.74
1,29,12,26.28
1,29,13,30.46
1,29,14,22.59
1,29,15,13.86
1,29,16,4.08
1,29,17,0.0
1,29,18,0.0
1,29,19,0.0
1,29,20,0.0
1,29,21,0.0
1,29,22,0.0
1,29,23,0.0
1,30,0,0.0
1,30,1,0.0
1,30,2,0.0
1,30,3,0.0
1,30,4,0.0
1,30,5,0.0
1,30,6,0.0
1,30,7,3.37
1,30,8,21.14
1,30,9,39.56
1,30,10,52.89
1,30,11,60.99
1,30,12,62.5
1,30,13,56.75
1,30,14,44.45
1,30,15,26.86
1,30,16,8.44
1,30,17,0.0
1,30,18,0.0
1,30,19,0.0
1,30,20,0.0
1,30,21,0.0
1,30,22,0.0
1,30,23,0.0
1,31,0,0.0
1,31,1,0.0
1,31,2,0.0
1,31,3,0.0
1,31,4,0.0
1,31,5,0.0
1,31,6,0.0
1,31,7,2.52
1,31,8,17.38
1,31,9,36.67
1,31,10,51.2
1,31,11,55.33
1,31,12,55.21
1,31,13,45.38
1,31,14,34.87
1,31,15,21.39
1,31,16,6.82
1,31,17,0.0
1,31,18,0.0
1,31,19,0.0
1,31,20,0.0
1,31,21,0.0
1,31,22,0.0
1,31,23,0.0
2,1,0,0.0
2,1,1,0.0
2,1,2,0.0
2,1,3,0.0
2,1,4,0.0
2,1,5,0.0
2,1,6,0.0
2,1,7,2.4
2,1,8,13.43
2,1,9,23.32
2,1,10,31.76
2,1,11,37.18
2,1,12,39.16
2,1,13,33.64
2,1,14,24.72
2,1,15,16.45
2,1,16,5.32
2,1,17,0.0
2,1,18,0.0
2,1,19,0.0
2,1,20,0.0
2,1,21,0.0
2,1,22,0.0
2,1,23,0.0
2,2,0,0.0
2,2,1,0.0
2,2,2,0.0
2,2,3,0.0
2,2,4,0.0
2,2,5,0.0
2,2,6,0.0
2,2,7,4.0
2,2,8,22.82
2,2,9,39.91
2,2,10,54.18
2,2,11,63.61
2,2,12,61.26
2,2,13,54.67
2,2,14,43.9
2,2,15,28.96
2,2,16,10.21
2,2,17,0.0
2,2,18,0.0
2,2,19,0.0
2,2,20,0.0
2,2,21,0.0
2,2,22,0.0
2,2,23,0.0
2,3,0,0.0
2,3,1,0.0
2,3,2,0.0
2,3,3,0.0
2,3,4,0.0
2,3,5,0.0
2,3,6,0.0
2,3,7,1.14
2,3,8,3.23
2,3,9,5.79
2,3,10,6.46
2,3,11,10.92
2,3,12,8.93
2,3,13,9.3
2,3,14,8.11
2,3,15,5.93
2,3,16,2.5
2,3,17,0.0
2,3,18,0.0
2,3,19,0.0
2,3,20,0.0
2,3,21,0.0
2,3,22,0.0
2,3,23,0.0
2,4,0,0.0
2,4,1,0.0
2,4,2,0.0
2,4,3,0.0
2,4,4,0.0
2,4,5,0.0
2,4,6,0.0
2,4,7,2.05
2,4,8,10.82
2,4,9,19.53
2,4,10,23.57
2,4,11,34.13
2,4,12,25.28
2,4,13,17.23
2,4,14,13.96
2,4,15,8.58
2,4,16,3.29
2,4,17,0.0
2,4,18,0.0
2,4,19,0.0
2,4,20,0.0
2,4,21,0.0
2,4,22,0.0
2,4,23,0.0
2,5,0,0.0
2,5,1,0.0
2,5,2,0.0
2,5,3,0.0
2,5,4,0.0
2,5,5,0.0
2,5,6,0.0
2,5,7,1.39
2,5,8,8.0
2,5,9,17.61
2,5,10,16.8
2,5,11,32.7
2,5,12,39.33
2,5,13,35.39
2,5,14,30.37
2,5,15,23.0
2,5,16,11.43
2,5,17,0.0
2,5,18,0.0
2,5,19,0.0
2,5,20,0.0
2,5,21,0.0
2,5,22,0.0
2,5,23,0.0
2,6,0,0.0
2,6,1,0.0
2,6,2,0.0
2,6,3,0.0
2,6,4,0.0
2,6,5,0.0
2,6,6,0.0
2,6,7,4.24
2,6,8,20.96
2,6,9,36.03
2,6,10,48.61
2,6,11,55.61
2,6,12,53.57
2,6,13,47.21
2,6,14,37.11
2,6,15,26.05
2,6,16,10.89
2,6,17,0.0
2,6,18,0.0
2,6,19,0.0
2,6,20,0.0
2,6,21,0.0
2,6,22,0.0
2,6,23,0.0
2,7,0,0.0
2,7,1,0.0
2,7,2,0.0
2,7,3,0.0
2,7,4,0.0
2,7,5,0.0
2,7,6,0.0
2,7,7,4.98
2,7,8,24.03
2,7,9,41.48
2,7,10,55.37
2,7,11,50.23
2,7,12,52.05
2,7,13,51.88
2,7,14,38.84
2,7,15,25.19
2,7,16,9.02
2,7,17,0.0
2,7,18,0.0
2,7,19,0.0
2,7,20,0.0
2,7,21,0.0
2,7,22,0.0
2,7,23,0.0
2,8,0,0.0
2,8,1,0.0
2,8,2,0.0
2,8,3,0.0
2,8,4,0.0
2,8,5,0.0
2,8,6,0.0
2,8,7,2.01
2,8,8,10.42
2,8,9,16.43
2,8,10,22.53
2,8,11,28.74
2,8,12,36.49
2,8,13,39.83
2,8,14,34.86
2,8,15,22.92
2,8,16,7.28
2,8,17,0.0
2,8,18,0.0
2,8,19,0.0
2,8,20,0.0
2,8,21,0.0
2,8,22,0.0
2,8,23,0.0
2,9,0,0.0
2,9,1,0.0
2,9,2,0.0
2,9,3,0.0
2,9,4,0.0
2,9,5,0.0
2,9,6,0.0
2,9,7,1.61
2,9,8,9.85
2,9,9,18.95
2,9,10,27.83
2,9,11,29.91
2,9,12,25.78
2,9,13,21.15
2,9,14,16.62
2,9,15,10.61
2,9,16,4.09
2,9,17,0.29
2,9,18,0.0
2,9,19,0.0
2,9,20,0.0
2,9,21,0.0
2,9,22,0.0
2,9,23,0.0
2,10,0,0.0
2,10,1,0.0
2,10,2,0.0
2,10,3,0.0
2,10,4,0.0
2,10,5,0.0
2,10,6,0.0
2,10,7,3.26
2,10,8,15.94
2,10,9,29.03
2,10,10,40.42
2,10,11,44.7
2,10,12,41.13
2,10,13,33.91
2,10,14,27.54
2,10,15,20.14
2,10,16,9.91
2,10,17,0.56
2,10,18,0.0
2,10,19,0.0
2,10,20,0.0
2,10,21,0.0
2,10,22,0.0
2,10,23,0.0
2,11,0,0.0
2,11,1,0.0
2,11,2,0.0
2,11,3,0.0
2,11,4,0.0
2,11,5,0.0
2,11,6,0.0
2,11,7,6.09
2,11,8,21.59
2,11,9,34.31
2,11,10,48.01
2,11,11,47.89
2,11,12,50.0
2,11,13,45.5
2,11,14,36.13
2,11,15,25.49
2,11,16,12.38
2,11,17,0.8
2,11,18,0.0
2,11,19,0.0
2,11,20,0.0
2,11,21,0.0
2,11,22,0.0
2,11,23,0.0
2,12,0,0.0
2,12,1,0.0
2,12,2,0.0
2,12,3,0.0
2,12,4,0.0
2,12,5,0.0
2,12,6,0.0
2,12,7,7.56
2,12,8,28.11
2,12,9,45.08
2,12,10,58.83
2,12,11,65.6
2,12,12,61.9
2,12,13,37.91
2,12,14,29.93
2,12,15,19.66
2,12,16,7.59
2,12,17,0.55
2,12,18,0.0
2,12,19,0.0
2,12,20,0.0
2,12,21,0.0
2,12,22,0.0
2,12,23,0.0
2,13,0,0.0
2,13,1,0.0
2,13,2,0.0
2,13,3,0.0
2,13,4,0.0
2,13,5,0.0
2,13,6,0.0
2,13,7,6.95
2,13,8,23.88
2,13,9,39.23
2,13,10,54.23
2,13,11,61.67
2,13,12,63.31
2,13,13,56.58
2,13,14,46.33
2,13,15,31.01
2,13,16,14.7
2,13,17,1.07
2,13,18,0.0
2,13,19,0.0
2,13,20,0.0
2,13,21,0.0
2,13,22,0.0
2,13,23,0.0
2,14,0,0.0
2,14,1,0.0
2,14,2,0.0
2,14,3,0.0
2,14,4,0.0
2,14,5,0.0
2,14,6,0.0
2,14,7,8.98
2,14,8,31.83
2,14,9,51.41
2,14,10,66.79
2,14,11,74.17
2,14,12,74.2
2,14,13,70.5
2,14,14,57.88
2,14,15,38.74
2,14,16,17.46
2,14,17,1.14
2,14,18,0.0
2,14,19,0.0
2,14,20,0.0
2,14,21,0.0
2,14,22,0.0
2,14,23,0.0
2,15,0,0.0
2,15,1,0.0
2,15,2,0.0
2,15,3,0.0
2,15,4,0.0
2,15,5,0.0
2,15,6,0.0
2,15,7,2.89
2,15,8,8.07
2,15,9,11.49
2,15,10,9.49
2,15,11,10.31
2,15,12,19.73
2,15,13,10.92
2,15,14,23.21
2,15,15,13.09
2,15,16,5.65
2,15,17,0.53
2,15,18,0.0
2,15,19,0.0
2,15,20,0.0
2,15,21,0.0
2,15,22,0.0
2,15,23,0.0
2,16,0,0.0
2,16,1,0.0
2,16,2,0.0
2,16,3,0.0
2,16,4,0.0
2,16,5,0.0
2,16,6,0.0
2,16,7,2.62
2,16,8,7.56
2,16,9,11.9
2,16,10,17.12
2,16,11,9.71
2,16,12,6.12
2,16,13,7.75
2,16,14,18.79
2,16,15,11.98
2,16,16,5.57
2,16,17,0.61
2,16,18,0.0
2,16,19,0.0
2,16,20,0.0
2,16,21,0.0
2,16,22,0.0
2,16,23,0.0
2,17,0,0.0
2,17,1,0.0
2,17,2,0.0
2,17,3,0.0
2,17,4,0.0
2,17,5,0.0
2,17,6,0.0
2,17,7,3.78
2,17,8,11.84
2,17,9,19.06
2,17,10,22.9
2,17,11,28.21
2,17,12,21.72
2,17,13,24.07
2,17,14,18.89
2,17,15,12.13
2,17,16,4.43
2,17,17,0.5
2,17,18,0.0
2,17,19,0.0
2,17,20,0.0
2,17,21,0.0
2,17,22,0.0
2,17,23,0.0
2,18,0,0.0
2,18,1,0.0
2,18,2,0.0
2,18,3,0.0
2,18,4,0.0
2,18,5,0.0
2,18,6,0.0
2,18,7,10.49
2,18,8,33.37
2,18,9,54.22
2,18,10,70.67
2,18,11,79.56
2,18,12,81.03
2,18,13,74.71
2,18,14,60.89
2,18,15,41.24
2,18,16,18.91
2,18,17,1.51
2,18,18,0.0
2,18,19,0.0
2,18,20,0.0
2,18,21,0.0
2,18,22,0.0
2,18,23,0.0
2,19,0,0.0
2,19,1,0.0
2,19,2,0.0
2,19,3,0.0
2,19,4,0.0
2,19,5,0.0
2,19,6,0.0
2,19,7,6.14
2,19,8,19.22
2,19,9,33.25
2,19,10,42.71
2,19,11,46.22
2,19,12,39.3
2,19,13,42.98
2,19,14,33.26
2,19,15,22.97
2,19,16,9.39
2,19,17,0.93
2,19,18,0.0
2,19,19,0.0
2,19,20,0.0
2,19,21,0.0
2,19,22,0.0
2,19,23,0.0
2,20,0,0.0
2,20,1,0.0
2,20,2,0.0
2,20,3,0.0
2,20,4,0.0
2,20,5,0.0
2,20,6,0.0
2,20,7,6.55
2,20,8,18.85
2,20,9,30.27
2,20,10,42.52
2,20,11,49.37
2,20,12,43.67
2,20,13,50.09
2,20,14,22.25
2,20,15,19.37
2,20,16,10.01
2,20,17,1.07
2,20,18,0.0
2,20,19,0.0
2,20,20,0.0
2,20,21,0.0
2,20,22,0.0
2,20,23,0.0
2,21,0,0.0
2,21,1,0.0
2,21,2,0.0
2,21,3,0.0
2,21,4,0.0
2,21,5,0.0
2,21,6,0.0
2,21,7,8.25
2,21,8,19.87
2,21,9,29.77
2,21,10,28.7
2,21,11,23.47
2,21,12,24.6
2,21,13,50.34
2,21,14,37.83
2,21,15,24.9
2,21,16,11.86
2,21,17,0.95
2,21,18,0.0
2,21,19,0.0
2,21,20,0.0
2,21,21,0.0
2,21,22,0.0
2,21,23,0.0
2,22,0,0.0
2,22,1,0.0
2,22,2,0.0
2,22,3,0.0
2,22,4,0.0
2,22,5,0.0
2,22,6,0.0
2,22,7,12.4
2,22,8,34.7
2,22,9,55.4
2,22,10,70.92
2,22,11,79.6
2,22,12,81.02
2,22,13,75.01
2,22,14,61.75
2,22,15,42.82
2,22,16,20.65
2,22,17,2.06
2,22,18,0.0
2,22,19,0.0
2,22,20,0.0
2,22,21,0.0
2,22,22,0.0
2,22,23,0.0
2,23,0,0.0
2,23,1,0.0
2,23,2,0.0
2,23,3,0.0
2,23,4,0.0
2,23,5,0.0
2,23,6,0.0
2,23,7,3.01
2,23,8,6.91
2,23,9,10.02
2,23,10,12.13
2,23,11,20.57
2,23,12,17.84
2,23,13,12.15
2,23,14,10.99
2,23,15,12.64
2,23,16,6.13
2,23,17,0.68
2,23,18,0.0
2,23,19,0.0
2,23,20,0.0
2,23,21,0.0
2,23,22,0.0
2,23,23,0.0
2,24,0,0.0
2,24,1,0.0
2,24,2,0.0
2,24,3,0.0
2,24,4,0.0
2,24,5,0.0
2,24,6,0.0
2,24,7,5.11
2,24,8,14.28
2,24,9,23.35
2,24,10,10.95
2,24,11,19.81
2,24,12,16.07
2,24,13,19.59
2,24,14,15.77
2,24,15,5.68
2,24,16,2.91
2,24,17,0.55
2,24,18,0.0
2,24,19,0.0
2,24,20,0.0
2,24,21,0.0
2,24,22,0.0
2,24,23,0.0
2,25,0,0.0
2,25,1,0.0
2,25,2,0.0
2,25,3,0.0
2,25,4,0.0
2,25,5,0.0
2,25,6,0.0
2,25,7,8.31
2,25,8,14.07
2,25,9,19.41
2,25,10,28.18
2,25,11,33.49
2,25,12,27.5
2,25,13,19.73
2,25,14,12.12
2,25,15,10.82
2,25,16,4.76
2,25,17,0.81
2,25,18,0.0
2,25,19,0.0
2,25,20,0.0
2,25,21,0.0
2,25,22,0.0
2,25,23,0.0
2,26,0,0.0
2,26,1,0.0
2,26,2,0.0
2,26,3,0.0
2,26,4,0.0
2,26,5,0.0
2,26,6,0.0
2,26,7,12.59
2,26,8,30.07
2,26,9,47.84
2,26,10,58.17
2,26,11,65.04
2,26,12,63.54
2,26,13,71.39
2,26,14,65.44
2,26,15,46.54
2,26,16,24.29
2,26,17,3.3
2,26,18,0.0
2,26,19,0.0
2,26,20,0.0
2,26,21,0.0
2,26,22,0.0
2,26,23,0.0
2,27,0,0.0
2,27,1,0.0
2,27,2,0.0
2,27,3,0.0
2,27,4,0.0
2,27,5,0.0
2,27,6,0.54
2,27,7,14.29
2,27,8,36.64
2,27,9,57.26
2,27,10,74.03
2,27,11,83.26
2,27,12,85.15
2,27,13,79.44
2,27,14,65.87
2,27,15,46.55
2,27,16,23.67
2,27,17,3.14
2,27,18,0.0
2,27,19,0.0
2,27,20,0.0
2,27,21,0.0
2,27,22,0.0
2,27,23,0.0
2,28,0,0.0
2,28,1,0.0
2,28,2,0.0
2,28,3,0.0
2,28,4,0.0
2,28,5,0.0
